author,book_name,text
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","my visits to other churches, but now we were all glad to make our stay as brief as possible, the atmosphere of the cathedral being so bleak, and its stone pavement so icy cold beneath our feet. We returned to the hotel, and the chambermaid brought me a book, in which she asked me to inscribe my name, age, profession, country, destination, and the authorization under which I travelled. After the freedom of an English hotel, so much greater than even that of an American one, where they make you disclose your name, this is not so pleasant. We left Amiens at half past one; and I can tell as little of the country between that place and Paris, as between Boulogne and Amiens. The windows of our railway carriage were already frosted with French breath when we got into it, and the ice grew thicker and thicker continually. I tried, at various times, to rub a peep-hole through, as before; but the ice immediately shot its crystallized tracery over it again; and, indeed, there was little or nothing to make it worth while to look out, so bleak was the scene. Now and then a chateau, too far off"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","for its characteristics to be discerned; now and then a church, with a tall gray tower, and a little peak atop; here and there a village or a town, which we could not well see. At sunset there was just that clear, cold, wintry sky which I remember so well in America, but have never seen in England. At five we reached Paris, and were suffered to take a carriage to the hotel de Louvre, without any examination of the little luggage we had with us. Arriving, we took a suite of apartments, and the waiter immediately lighted a wax candle in each separate room. We might have dined at the table d'hote, but preferred the restaurant connected with and within the hotel. All the dishes were very delicate, and a vast change from the simple English system, with its joints, shoulders, beefsteaks, and chops; but I doubt whether English cookery, for the very reason that it is so simple, is not better for men's moral and spiritual nature than French. In the former case, you know that you are gratifying your animal needs and propensities, and are duly ashamed of it; but, in dealing with these French delicacies, you"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","delude yourself into the idea that you are cultivating your taste while satisfying your appetite. This last, however, it requires a good deal of perseverance to accomplish. In the cathedral at Amiens there were printed lists of acts of devotion posted on the columns, such as prayers at the shrines of certain saints, whereby plenary indulgences might be gained. It is to be observed, however, that all these external forms were necessarily accompanied with true penitence and religious devotion. Hotel de Louvre, January 8th.--It was so fearfully cold this morning that I really felt little or no curiosity to see the city. . . . Until after one o'clock, therefore, I knew nothing of Paris except the lights which I had seen beneath our window the evening before, far, far downward, in the narrow Rue St. Honore, and the rumble of the wheels, which continued later than I was awake to hear it, and began again before dawn. I could see, too, tall houses, that seemed to be occupied in every story, and that had windows on the steep roofs. One of these houses is six stories high. This Rue St. Honore is one of the old streets in Paris,"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","and is that in which Henry IV. was assassinated; but it has not, in this part of it, the aspect of antiquity. After one o'clock we all went out and walked along the Rue de Rivoli. . . . We are here, right in the midst of Paris, and close to whatever is best known to those who hear or read about it,--the Louvre being across the street, the Palais Royal but a little way off, the Tuileries joining to the Louvre, the Place de la Concorde just beyond, verging on which is the Champs Elysees. We looked about us for a suitable place to dine, and soon found the Restaurant des Echelles, where we entered at a venture, and were courteously received. It has a handsomely furnished saloon, much set off with gilding and mirrors; and appears to be frequented by English and Americans; its carte, a bound volume, being printed in English as well as French. . . . It was now nearly four o'clock, and too late to visit the galleries of the Louvre, or to do anything else but walk a little way along the street. The splendor of Paris, so far as I have seen,"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","takes me altogether by surprise: such stately edifices, prolonging themselves in unwearying magnificence and beauty, and, ever and anon, a long vista of a street, with a column rising at the end of it, or a triumphal arch, wrought in memory of some grand event. The light stone or stucco, wholly untarnished by smoke and soot, puts London to the blush, if a blush could be seen on its dingy face; but, indeed, London is not to be mentioned, nor compared even, with Paris. I never knew what a palace was till I had a glimpse of the Louvre and the Tuileries; never had my idea of a city been gratified till I trod these stately streets. The life of the scene, too, is infinitely more picturesque than that of London, with its monstrous throng of grave faces and black coats; whereas, here, you see soldiers and priests, policemen in cocked hats, Zonaves with turbans, long mantles, and bronzed, half-Moorish faces; and a great many people whom you perceive to be outside of your experience, and know them ugly to look at, and fancy them villanous. Truly, I have no sympathies towards the French people; their eyes do not win"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","me, nor do their glances melt and mingle with mine. But they do grand and beautiful things in the architectural way; and I am grateful for it. The Place de la Concorde is a most splendid square, large enough for a nation to erect trophies in of all its triumphs; and on one side of it is the Tuileries, on the opposite side the Champs Elysees, and, on a third, the Seine, adown which we saw large cakes of ice floating, beneath the arches of a bridge. The Champs Elysees, so far as I saw it, had not a grassy soil beneath its trees, but the bare earth, white and dusty. The very dust, if I saw nothing else, would assure me that I was out of England. We had time only to take this little walk, when it began to grow dusk; and, being so pitilessly cold, we hurried back to our hotel. Thus far, I think, what I have seen of Paris is wholly unlike what I expected; but very like an imaginary picture which I had conceived of St. Petersburg,-- new, bright, magnificent, and desperately cold. A great part of this architectural splendor is due to the"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","present Emperor, who has wrought a great change in the aspect of the city within a very few years. A traveller, if he looks at the thing selfishly, ought to wish him a long reign and arbitrary power, since he makes it his policy to illustrate his capital with palatial edifices, which are, however, better for a stranger to look at, than for his own people to pay for. We have spent to-day chiefly in seeing some of the galleries of the Louvre. I must confess that the vast and beautiful edifice struck me far more than the pictures, sculpture, and curiosities which it contains,-- the shell more than the kernel inside; such noble suites of rooms and halls were those through which we first passed, containing Egyptian, and, farther onward, Greek and Roman antiquities; the walls cased in variegated marbles; the ceilings glowing with beautiful frescos; the whole extended into infinite vistas by mirrors that seemed like vacancy, and multiplied everything forever. The picture-rooms are not so brilliant, and the pictures themselves did not greatly win upon me in this one day. Many artists were employed in copying them, especially in the rooms hung with the productions of French"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","painters. Not a few of these copyists were females; most of them were young men, picturesquely mustached and bearded; but some were elderly, who, it was pitiful to think, had passed through life without so much success as now to paint pictures of their own. From the pictures we went into a suite of rooms where are preserved many relics of the ancient and later kings of France; more relics of the elder ones, indeed, than I supposed had remained extant through the Revolution. The French seem to like to keep memorials of whatever they do, and of whatever their forefathers have done, even if it be ever so little to their credit; and perhaps they do not take matters sufficiently to heart to detest anything that has ever happened. What surprised me most were the golden sceptre and the magnificent sword and other gorgeous relics of Charlemagne,--a person whom I had always associated with a sheepskin cloak. There were suits of armor and weapons that had been worn and handled by a great many of the French kings; and a religious book that had belonged to St. Louis; a dressing-glass, most richly set with precious stones, which formerly stood"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","on the toilet-table of Catherine de' Medici, and in which I saw my own face where hers had been. And there were a thousand other treasures, just as well worth mentioning as these. If each monarch could have been summoned from Hades to claim his own relics, we should have had the halls full of the old Childerics, Charleses, Bourbons and Capets, Henrys and Louises, snatching with ghostly hands at sceptres, swords, armor, and mantles; and Napoleon would have seen, apparently, almost everything that personally belonged to him,--his coat, his cocked hats, his camp-desk, his field-bed, his knives, forks, and plates, and even a lock of his hair. I must let it all go. These things cannot be reproduced by pen and ink. Hotel de Louvre, January 9th.--. . . . Last evening Mr. Fezaudie called. He spoke very freely respecting the Emperor and the hatred entertained against him in France; but said that he is more powerful, that is, more firmly fixed as a ruler, than ever the first Napoleon was. We, who look back upon the first Napoleon as one of the eternal facts of the past, a great bowlder in history, cannot well estimate how momentary and"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","insubstantial the great Captain may have appeared to those who beheld his rise out of obscurity. They never, perhaps, took the reality of his career fairly into their minds, before it was over. The present Emperor, I believe, has already been as long in possession of the supreme power as his uncle was. I should like to see him, and may, perhaps, do--so, as he is our neighbor, across the way. This morning Miss ------, the celebrated astronomical lady, called. She had brought a letter of introduction to me, while consul; and her purpose now was to see if we could take her as one of our party to Rome, whither she likewise is bound. We readily consented, for she seems to be a simple, strong, healthy-humored woman, who will not fling herself as a burden on our shoulders; and my only wonder is that a person evidently so able to take care of herself should wish to have an escort. We issued forth at about eleven, and went down the Rue St. Honore, which is narrow, and has houses of five or six stories on either side, between which run the streets like a gully in a rock. One"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","face of our hotel borders and looks on this street. After going a good way, we came to an intersection with another street, the name of which I forget; but, at this point, Ravaillac sprang at the carriage of Henry IV. and plunged his dagger into him. As we went down the Rue St. Honore, it grew more and more thronged, and with a meaner class of people. The houses still were high, and without the shabbiness of exterior that distinguishes the old part of London, being of light-colored stone; but I never saw anything that so much came up to my idea of a swarming city as this narrow, crowded, and rambling street. Thence we turned into the Rue St. Denis, which is one of the oldest streets in Paris, and is said to have been first marked out by the track of the saint's footsteps, where, after his martyrdom, he walked along it, with his head under his arm, in quest of a burial-place. This legend may account for any crookedness of the street; for it could not reasonably be asked of a headless man that he should walk straight. Through some other indirections we at last found"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","the Rue Bergere, down which I went with J----- in quest of Hottinguer et Co., the bankers, while the rest of us went along the Boulevards, towards the Church of the Madeleine. . . . This business accomplished, J----- and I threaded our way back, and overtook the rest of the party, still a good distance from the Madeleine. I know not why the Boulevards are called so. They are a succession of broad walks through broad streets, and were much thronged with people, most of whom appeared to be bent more on pleasure than business. The sun, long before this, had come out brightly, and gave us the first genial and comfortable sensations which we have had in Paris. Approaching the Madeleine, we found it a most beautiful church, that might have been adapted from Heathenism to Catholicism; for on each side there is a range of magnificent pillars, unequalled, except by those of the Parthenon. A mourning-coach, arrayed in black and silver, was drawn up at the steps, and the front of the church was hung with black cloth, which covered the whole entrance. However, seeing the people going in, we entered along with them. Glorious and gorgeous"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","is the Madeleine. The entrance to the nave is beneath a most stately arch; and three arches of equal height open from the nave to the side aisles; and at the end of the nave is another great arch, rising, with a vaulted half-dome, over the high altar. The pillars supporting these arches are Corinthian, with richly sculptured capitals; and wherever gilding might adorn the church, it is lavished like sunshine; and within the sweeps of the arches there are fresco paintings of sacred subjects, and a beautiful picture covers the hollow of the vault over the altar; all this, besides much sculpture; and especially a group above and around the high altar, representing the Magdalen smiling down upon angels and archangels, some of whom are kneeling, and shadowing themselves with their heavy marble wings. There is no such thing as making my page glow with the most distant idea of the magnificence of this church, in its details and in its whole. It was founded a hundred or two hundred years ago; then Bonaparte contemplated transforming it into a Temple of Victory, or building it anew as one. The restored Bourbons remade it into a church; but it still"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","has a heathenish look, and will never lose it. When we entered we saw a crowd of people, all pressing forward towards the high altar, before which burned a hundred wax lights, some of which were six or seven feet high; and, altogether, they shone like a galaxy of stars. In the middle of the nave, moreover, there was another galaxy of wax candles burning around an immense pall of black velvet, embroidered with silver, which seemed to cover, not only a coffin, but a sarcophagus, or something still more huge. The organ was rumbling forth a deep, lugubrious bass, accompanied with heavy chanting of priests, out of which sometimes rose the clear, young voices of choristers, like light flashing out of the gloom. The church, between the arches, along the nave, and round the altar, was hung with broad expanses of black cloth; and all the priests had their sacred vestments covered with black. They looked exceedingly well; I never saw anything half so well got up on the stage. Some of these ecclesiastical figures were very stately and noble, and knelt and bowed, and bore aloft the cross, and swung the censers in a way that I liked"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","to see. The ceremonies of the Catholic Church were a superb work of art, or perhaps a true growth of man's religious nature; and so long as men felt their original meaning, they must have been full of awe and glory. Being of another parish, I looked on coldly, but not irreverently, and was glad to see the funeral service so well performed, and very glad when it was over. What struck me as singular, the person who performed the part usually performed by a verger, keeping order among the audience, wore a gold-embroidered scarf, a cocked hat, and, I believe, a sword, and had the air of a military man. Before the close of the service a contribution-box--or, rather, a black velvet bag--was handed about by this military verger; and I gave J----- a franc to put in, though I did not in the least know for what. Issuing from the church, we inquired of two or three persons who was the distinguished defunct at whose obsequies we had been assisting, for we had some hope that it might be Rachel, who died last week, and is still above ground. But it proved to be only a Madame Mentel,"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","or some such name, whom nobody had ever before heard of. I forgot to say that her coffin was taken from beneath the illuminated pall, and carried out of the church before us. When we left the Madeleine we took our way to the Place de la Concorde, and thence through the Elysian Fields (which, I suppose, are the French idea of heaven) to Bonaparte's triumphal arch. The Champs Elysees may look pretty in summer; though I suspect they must be somewhat dry and artificial at whatever season,--the trees being slender and scraggy, and requiring to be renewed every few years. The soil is not genial to them. The strangest peculiarity of this place, however, to eyes fresh from moist and verdant England, is, that there is not one blade of grass in all the Elysian Fields, nothing but hard clay, now covered with white dust. It gives the whole scene the air of being a contrivance of man, in which Nature has either not been invited to take any part, or has declined to do so. There were merry-go-rounds, wooden horses, and other provision for children's amusements among the trees; and booths, and tables of cakes, and candy-women; and"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","restaurants on the borders of the wood; but very few people there; and doubtless we can form no idea of what the scene might become when alive with French gayety and vivacity. As we walked onward the Triumphal Arch began to loom up in the distance, looking huge and massive, though still a long way off. It was not, however, till we stood almost beneath it that we really felt the grandeur of this great arch, including so large a space of the blue sky in its airy sweep. At a distance it impresses the spectator with its solidity; nearer, with the lofty vacancy beneath it. There is a spiral staircase within one of its immense limbs; and, climbing steadily upward, lighted by a lantern which the doorkeeper's wife gave us, we had a bird's-eye view of Paris, much obscured by smoke or mist. Several interminable avenues shoot with painful directness right towards it. On our way homeward we visited the Place Vendome, in the centre of which is a tall column, sculptured from top to bottom, all over the pedestal, and all over the shaft, and with Napoleon himself on the summit. The shaft is wreathed round and roundabout"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","with representations of what, as far as I could distinguish, seemed to be the Emperor's victories. It has a very rich effect. At the foot of the column we saw wreaths of artificial flowers, suspended there, no doubt, by some admirer of Napoleon, still ardent enough to expend a franc or two in this way. Hotel de Louvre, January 10th.--We had purposed going to the Cathedral of Notre Dame to-day, but the weather and walking were too unfavorable for a distant expedition; so we merely went across the street to the Louvre. . . . . Our principal object this morning was to see the pencil drawings by eminent artists. Of these the Louvre has a very rich collection, occupying many apartments, and comprising sketches by Annibale Caracci, Claude, Raphael, Leonardo da Vinci, Michel Angelo, Rubens, Rembrandt, and almost all the other great masters, whether French, Italian, Dutch, or whatever else; the earliest drawings of their great pictures, when they had the glory of their pristine idea directly before their minds' eye,-- that idea which inevitably became overlaid with their own handling of it in the finished painting. No doubt the painters themselves had often a happiness in these rude,"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","off-hand sketches, which they never felt again in the same work, and which resulted in disappointment, after they had done their best. To an artist, the collection must be most deeply interesting: to myself, it was merely curious, and soon grew wearisome. In the same suite of apartments, there is a collection of miniatures, some of them very exquisite, and absolutely lifelike, on their small scale. I observed two of Franklin, both good and picturesque, one of them especially so, with its cloud-like white hair. I do not think we have produced a man so interesting to contemplate, in many points of view, as he. Most of our great men are of a character that I find it impossible to warm into life by thought, or by lavishing any amount of sympathy upon them. Not so Franklin, who had a great deal of common and uncommon human nature in him. Much of the time, while my wife was looking at the drawings, I sat observing the crowd of Sunday visitors. They were generally of a lower class than those of week-days; private soldiers in a variety of uniforms, and, for the most part, ugly little men, but decorous and well"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","behaved. I saw medals on many of their breasts, denoting Crimean service; some wore the English medal, with Queen Victoria's head upon it. A blue coat, with red baggy trousers, was the most usual uniform. Some had short-breasted coats, made in the same style as those of the first Napoleon, which we had seen in the preceding rooms. The policemen, distributed pretty abundantly about the rooms, themselves looked military, wearing cocked hats and swords. There were many women of the middling classes; some, evidently, of the lowest, but clean and decent, in colored gowns and caps; and laboring men, citizens, Sunday gentlemen, young artists, too, no doubt looking with educated eyes at these art-treasures, and I think, as a general thing, each man was mated with a woman. The soldiers, however, came in pairs or little squads, accompanied by women. I did not much like any of the French faces, and yet I am not sure that there is not more resemblance between them and the American physiognomy, than between the latter and the English. The women are not pretty, but in all ranks above the lowest they have a trained expression that supplies the place of beauty. I was"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","wearied to death with the drawings, and began to have that dreary and desperate feeling which has often come upon me when the sights last longer than my capacity for receiving them. As our time in Paris, however, is brief and precious, we next inquired our way to the galleries of sculpture, and these alone are of astounding extent, reaching, I should think, all round one quadrangle of the Louvre, on the basement floor. Hall after hall opened interminably before us, and on either side of us, paved and incrusted with variegated and beautifully polished marble, relieved against which stand the antique statues and groups, interspersed with great urns and vases, sarcophagi, altars, tablets, busts of historic personages, and all manner of shapes of marble which consummate art has transmuted into precious stones. Not that I really did feel much impressed by any of this sculpture then, nor saw more than two or three things which I thought very beautiful; but whether it be good or no, I suppose the world has nothing better, unless it be a few world-renowned statues in Italy. I was even more struck by the skill and ingenuity of the French in arranging these sculptural"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","remains, than by the value of the sculptures themselves. The galleries, I should judge, have been recently prepared, and on a magnificent system,--the adornments being yet by no means completed,--for besides the floor and wall-casings of rich, polished marble, the vaulted ceilings of some of the apartments are painted in fresco, causing them to glow as if the sky were opened. It must be owned, however, that the statuary, often time-worn and darkened from its original brilliancy by weather-stains, does not suit well as furniture for such splendid rooms. When we see a perfection of modern finish around them, we recognize that most of these statues have been thrown down from their pedestals, hundreds of years ago, and have been battered and externally degraded; and though whatever spiritual beauty they ever had may still remain, yet this is not made more apparent by the contrast betwixt the new gloss of modern upholstery, and their tarnished, even if immortal grace. I rather think the English have given really the more hospitable reception to the maimed Theseus, and his broken-nosed, broken-legged, headless companions, because flouting them with no gorgeous fittings up. By this time poor J----- (who, with his taste for art"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","yet undeveloped, is the companion of all our visits to sculpture and picture galleries) was wofully hungry, and for bread we had given him a stone,--not one stone, but a thousand. We returned to the hotel, and it being too damp and raw to go to our Restaurant des Echelles, we dined at the hotel. In my opinion it would require less time to cultivate our gastronomic taste than taste of any other kind; and, on the whole, I am not sure that a man would not be wise to afford himself a little discipline in this line. It is certainly throwing away the bounties of Providence, to treat them as the English do, producing from better materials than the French have to work upon nothing but sirloins, joints, joints, steaks, steaks, steaks, chops, chops, chops, chops! We had a soup to-day, in which twenty kinds of vegetables were represented, and manifested each its own aroma; a fillet of stewed beef, and a fowl, in some sort of delicate fricassee. We had a bottle of Chablis, and renewed ourselves, at the close of the banquet, with a plate of Chateaubriand ice. It was all very good, and we respected ourselves"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","far more than if we had eaten a quantity of red roast beef; but I am not quite sure that we were right. . . . Among the relics of kings and princes, I do not know that there was anything more interesting than a little brass cannon, two or three inches long, which had been a toy of the unfortunate Dauphin, son of Louis XVI. There was a map,--a hemisphere of the world,--which his father had drawn for this poor boy; very neatly done, too. The sword of Louis XVI., a magnificent rapier, with a beautifully damasked blade, and a jewelled scabbard, but without a hilt, is likewise preserved, as is the hilt of Henry IV.'s sword. But it is useless to begin a catalogue of these things. What a collection it is, including Charlemagne's sword and sceptre, and the last Dauphin's little toy cannon, and so much between the two! Hotel de Louvre, January 11th.--This was another chill, raw day, characterized by a spitefulness of atmosphere which I do not remember ever to have experienced in my own dear country. We meant to have visited the Hotel des Invalides, but J----- and I walked to the Tivoli, the"
Nathaniel Hawthorne,"Passages from the French and Italian Notebooks, Volume 1","Place de la Concorde, the Champs Elysees, and to the Place de Beaujou, and to the residence of the American minister, where I wished to arrange about my passport. After speaking with the Secretary of Legation, we were ushered into the minister's private room, where he received me with great kindness. Mr. ------ is an old gentleman with a white head, and a large, florid face, which has an expression of amiability, not unmingled with a certain dignity. He did not rise from his arm-chair to greet me,--a lack of ceremony which I imputed to the gout, feeling it impossible that he should have willingly failed in courtesy to one of his twenty-five million sovereigns. In response to some remark of mine about the shabby way in which our government treats its officials pecuniarily, he gave a detailed account of his own troubles on that score; then expressed a hope that I had made a good thing out of my consulate, and inquired whether I had received a hint to resign; to which I replied that, for various reasons, I had resigned of my own accord, and before Mr. Buchanan's inauguration. We agreed, however, in disapproving the system of periodical"
