author,book_name,text
Jack London,The Jacket (The Star-Rover),"soon. In the meantime I say my say, and write in these pages of the other times and places. After my sentence, I came to spend the rest of my “natural life” in the prison of San Quentin. I proved incorrigible. An incorrigible is a terrible human being—at least such is the connotation of “incorrigible” in prison psychology. I became an incorrigible because I abhorred waste motion. The prison, like all prisons, was a scandal and an affront of waste motion. They put me in the jute-mill. The criminality of wastefulness irritated me. Why should it not? Elimination of waste motion was my speciality. Before the invention of steam or steam-driven looms three thousand years before, I had rotted in prison in old Babylon; and, trust me, I speak the truth when I say that in that ancient day we prisoners wove more efficiently on hand-looms than did the prisoners in the steam-powered loom-rooms of San Quentin. The crime of waste was abhorrent. I rebelled. I tried to show the guards a score or so of more efficient ways. I was reported. I was given the dungeon and the starvation of light and food. I emerged and tried to work"
Jack London,The Jacket (The Star-Rover),"in the chaos of inefficiency of the loom-rooms. I rebelled. I was given the dungeon, plus the strait-jacket. I was spread-eagled, and thumbed-up, and privily beaten by the stupid guards whose totality of intelligence was only just sufficient to show them that I was different from them and not so stupid. Two years of this witless persecution I endured. It is terrible for a man to be tied down and gnawed by rats. The stupid brutes of guards were rats, and they gnawed the intelligence of me, gnawed all the fine nerves of the quick of me and of the consciousness of me. And I, who in my past have been a most valiant fighter, in this present life was no fighter at all. I was a farmer, an agriculturist, a desk-tied professor, a laboratory slave, interested only in the soil and the increase of the productiveness of the soil. I fought in the Philippines because it was the tradition of the Standings to fight. I had no aptitude for fighting. It was all too ridiculous, the introducing of disruptive foreign substances into the bodies of little black men-folk. It was laughable to behold Science prostituting all the might of"
Jack London,The Jacket (The Star-Rover),"its achievement and the wit of its inventors to the violent introducing of foreign substances into the bodies of black folk. As I say, in obedience to the tradition of the Standings I went to war and found that I had no aptitude for war. So did my officers find me out, because they made me a quartermaster’s clerk, and as a clerk, at a desk, I fought through the Spanish-American War. So it was not because I was a fighter, but because I was a thinker, that I was enraged by the motion-wastage of the loom-rooms and was persecuted by the guards into becoming an “incorrigible.” One’s brain worked and I was punished for its working. As I told Warden Atherton, when my incorrigibility had become so notorious that he had me in on the carpet in his private office to plead with me; as I told him then: “It is so absurd, my dear Warden, to think that your rat-throttlers of guards can shake out of my brain the things that are clear and definite in my brain. The whole organization of this prison is stupid. You are a politician. You can weave the political pull of San"
Jack London,The Jacket (The Star-Rover),"Francisco saloon-men and ward heelers into a position of graft such as this one you occupy; but you can’t weave jute. Your loom-rooms are fifty years behind the times. . . .” But why continue the tirade?—for tirade it was. I showed him what a fool he was, and as a result he decided that I was a hopeless incorrigible. Give a dog a bad name—you know the saw. Very well. Warden Atherton gave the final sanction to the badness of my name. I was fair game. More than one convict’s dereliction was shunted off on me, and was paid for by me in the dungeon on bread and water, or in being triced up by the thumbs on my tip-toes for long hours, each hour of which was longer than any life I have ever lived. Intelligent men are cruel. Stupid men are monstrously cruel. The guards and the men over me, from the Warden down, were stupid monsters. Listen, and you shall learn what they did to me. There was a poet in the prison, a convict, a weak-chinned, broad-browed, degenerate poet. He was a forger. He was a coward. He was a snitcher. He was a stool—strange"
Jack London,The Jacket (The Star-Rover),"words for a professor of agronomics to use in writing, but a professor of agronomics may well learn strange words when pent in prison for the term of his natural life. This poet-forger’s name was Cecil Winwood. He had had prior convictions, and yet, because he was a snivelling cur of a yellow dog, his last sentence had been only for seven years. Good credits would materially reduce this time. My time was life. Yet this miserable degenerate, in order to gain several short years of liberty for himself, succeeded in adding a fair portion of eternity to my own lifetime term. I shall tell what happened the other way around, for it was only after a weary period that I learned. This Cecil Winwood, in order to curry favour with the Captain of the Yard, and thence the Warden, the Prison Directors, the Board of Pardons, and the Governor of California, framed up a prison-break. Now note three things: (a) Cecil Winwood was so detested by his fellow-convicts that they would not have permitted him to bet an ounce of Bull Durham on a bed-bug race—and bed-bug racing was a great sport with the convicts; (b) I was the"
Jack London,The Jacket (The Star-Rover),"dog that had been given a bad name: (c) for his frame-up, Cecil Winwood needed the dogs with bad names, the lifetimers, the desperate ones, the incorrigibles. But the lifers detested Cecil Winwood, and, when he approached them with his plan of a wholesale prison-break, they laughed at him and turned away with curses for the stool that he was. But he fooled them in the end, forty of the bitterest-wise ones in the pen. He approached them again and again. He told of his power in the prison by virtue of his being trusty in the Warden’s office, and because of the fact that he had the run of the dispensary. “Show me,” said Long Bill Hodge, a mountaineer doing life for train robbery, and whose whole soul for years had been bent on escaping in order to kill the companion in robbery who had turned state’s evidence on him. Cecil Winwood accepted the test. He claimed that he could dope the guards the night of the break. “Talk is cheap,” said Long Bill Hodge. “What we want is the goods. Dope one of the guards to-night. There’s Barnum. He’s no good. He beat up that crazy Chink yesterday"
Jack London,The Jacket (The Star-Rover),"in Bughouse Alley—when he was off duty, too. He’s on the night watch. Dope him to-night an’ make him lose his job. Show me, and we’ll talk business with you.” All this Long Bill told me in the dungeons afterward. Cecil Winwood demurred against the immediacy of the demonstration. He claimed that he must have time in which to steal the dope from the dispensary. They gave him the time, and a week later he announced that he was ready. Forty hard-bitten lifers waited for the guard Barnum to go to sleep on his shift. And Barnum did. He was found asleep, and he was discharged for sleeping on duty. Of course, that convinced the lifers. But there was the Captain of the Yard to convince. To him, daily, Cecil Winwood was reporting the progress of the break—all fancied and fabricated in his own imagination. The Captain of the Yard demanded to be shown. Winwood showed him, and the full details of the showing I did not learn until a year afterward, so slowly do the secrets of prison intrigue leak out. Winwood said that the forty men in the break, in whose confidence he was, had already such power"
Jack London,The Jacket (The Star-Rover),"in the Prison that they were about to begin smuggling in automatic pistols by means of the guards they had bought up. “Show me,” the Captain of the Yard must have demanded. And the forger-poet showed him. In the Bakery, night work was a regular thing. One of the convicts, a baker, was on the first night-shift. He was a stool of the Captain of the Yard, and Winwood knew it. “To-night,” he told the Captain, “Summerface will bring in a dozen ’44 automatics. On his next time off he’ll bring in the ammunition. But to-night he’ll turn the automatics over to me in the bakery. You’ve got a good stool there. He’ll make you his report to-morrow.” Now Summerface was a strapping figure of a bucolic guard who hailed from Humboldt County. He was a simple-minded, good-natured dolt and not above earning an honest dollar by smuggling in tobacco for the convicts. On that night, returning from a trip to San Francisco, he brought in with him fifteen pounds of prime cigarette tobacco. He had done this before, and delivered the stuff to Cecil Winwood. So, on that particular night, he, all unwitting, turned the stuff over to Winwood"
Jack London,The Jacket (The Star-Rover),"in the bakery. It was a big, solid, paper-wrapped bundle of innocent tobacco. The stool baker, from concealment, saw the package delivered to Winwood and so reported to the Captain of the Yard next morning. But in the meantime the poet-forger’s too-lively imagination ran away with him. He was guilty of a slip that gave me five years of solitary confinement and that placed me in this condemned cell in which I now write. And all the time I knew nothing about it. I did not even know of the break he had inveigled the forty lifers into planning. I knew nothing, absolutely nothing. And the rest knew little. The lifers did not know he was giving them the cross. The Captain of the Yard did not know that the cross was being worked on him. Summerface was the most innocent of all. At the worst, his conscience could have accused him only of smuggling in some harmless tobacco. And now to the stupid, silly, melodramatic slip of Cecil Winwood. Next morning, when he encountered the Captain of the Yard, he was triumphant. His imagination took the bit in its teeth. “Well, the stuff came in all right as you"
Jack London,The Jacket (The Star-Rover),"said,” the captain of the Yard remarked. “And enough of it to blow half the prison sky-high,” Winwood corroborated. “Enough of what?” the Captain demanded. “Dynamite and detonators,” the fool rattled on. “Thirty-five pounds of it. Your stool saw Summerface pass it over to me.” And right there the Captain of the Yard must have nearly died. I can actually sympathize with him—thirty-five pounds of dynamite loose in the prison. They say that Captain Jamie—that was his nickname—sat down and held his head in his hands. “Where is it now?” he cried. “I want it. Take me to it at once.” And right there Cecil Winwood saw his mistake. “I planted it,” he lied—for he was compelled to lie because, being merely tobacco in small packages, it was long since distributed among the convicts along the customary channels. “Very well,” said Captain Jamie, getting himself in hand. “Lead me to it at once.” But there was no plant of high explosives to lead him to. The thing did not exist, had never existed save in the imagination of the wretched Winwood. In a large prison like San Quentin there are always hiding-places for things. And as Cecil Winwood led Captain"
Jack London,The Jacket (The Star-Rover),"Jamie he must have done some rapid thinking. As Captain Jamie testified before the Board of Directors, and as Winwood also so testified, on the way to the hiding-place Winwood said that he and I had planted the powder together. And I, just released from five days in the dungeons and eighty hours in the jacket; I, whom even the stupid guards could see was too weak to work in the loom-room; I, who had been given the day off to recuperate—from too terrible punishment—I was named as the one who had helped hide the non-existent thirty-five pounds of high explosive! Winwood led Captain Jamie to the alleged hiding-place. Of course they found no dynamite in it. “My God!” Winwood lied. “Standing has given me the cross. He’s lifted the plant and stowed it somewhere else.” The Captain of the Yard said more emphatic things than “My God!” Also, on the spur of the moment but cold-bloodedly, he took Winwood into his own private office, looked the doors, and beat him up frightfully—all of which came out before the Board of Directors. But that was afterward. In the meantime, even while he took his beating, Winwood swore by the truth"
Jack London,The Jacket (The Star-Rover),"of what he had told. What was Captain Jamie to do? He was convinced that thirty-five pounds of dynamite were loose in the prison and that forty desperate lifers were ready for a break. Oh, he had Summerface in on the carpet, and, although Summerface insisted the package contained tobacco, Winwood swore it was dynamite and was believed. At this stage I enter or, rather, I depart, for they took me away out of the sunshine and the light of day to the dungeons, and in the dungeons and in the solitary cells, out of the sunshine and the light of day, I rotted for five years. I was puzzled. I had only just been released from the dungeons, and was lying pain-racked in my customary cell, when they took me back to the dungeon. “Now,” said Winwood to Captain Jamie, “though we don’t know where it is, the dynamite is safe. Standing is the only man who does know, and he can’t pass the word out from the dungeon. The men are ready to make the break. We can catch them red-handed. It is up to me to set the time. I’ll tell them two o’clock to-night and tell"
Jack London,The Jacket (The Star-Rover),"them that, with the guards doped, I’ll unlock their cells and give them their automatics. If, at two o’clock to-night, you don’t catch the forty I shall name with their clothes on and wide awake, then, Captain, you can give me solitary for the rest of my sentence. And with Standing and the forty tight in the dungeons, we’ll have all the time in the world to locate the dynamite.” “If we have to tear the prison down stone by stone,” Captain Jamie added valiantly. That was six years ago. In all the intervening time they have never found that non-existent explosive, and they have turned the prison upside-down a thousand times in searching for it. Nevertheless, to his last day in office Warden Atherton believed in the existence of that dynamite. Captain Jamie, who is still Captain of the Yard, believes to this day that the dynamite is somewhere in the prison. Only yesterday, he came all the way up from San Quentin to Folsom to make one more effort to get me to reveal the hiding-place. I know he will never breathe easy until they swing me off. CHAPTER III. All that day I lay in the dungeon"
Jack London,The Jacket (The Star-Rover),"cudgelling my brains for the reason of this new and inexplicable punishment. All I could conclude was that some stool had lied an infraction of the rules on me in order to curry favour with the guards. Meanwhile Captain Jamie fretted his head off and prepared for the night, while Winwood passed the word along to the forty lifers to be ready for the break. And two hours after midnight every guard in the prison was under orders. This included the day-shift which should have been asleep. When two o’clock came, they rushed the cells occupied by the forty. The rush was simultaneous. The cells were opened at the same moment, and without exception the men named by Winwood were found out of their bunks, fully dressed, and crouching just inside their doors. Of course, this was verification absolute of all the fabric of lies that the poet-forger had spun for Captain Jamie. The forty lifers were caught in red-handed readiness for the break. What if they did unite, afterward, in averring that the break had been planned by Winwood? The Prison Board of Directors believed, to a man, that the forty lied in an effort to save themselves. The"
Jack London,The Jacket (The Star-Rover),"Board of Pardons likewise believed, for, ere three months were up, Cecil Winwood, forger and poet, most despicable of men, was pardoned out. Oh, well, the stir, or the pen, as they call it in convict argot, is a training school for philosophy. No inmate can survive years of it without having had burst for him his fondest illusions and fairest metaphysical bubbles. Truth lives, we are taught; murder will out. Well, this is a demonstration that murder does not always come out. The Captain of the Yard, the late Warden Atherton, the Prison Board of Directors to a man—all believe, right now, in the existence of that dynamite that never existed save in the slippery-geared and all too-accelerated brain of the degenerate forger and poet, Cecil Winwood. And Cecil Winwood still lives, while I, of all men concerned, the utterest, absolutist, innocentest, go to the scaffold in a few short weeks. And now I must tell how entered the forty lifers upon my dungeon stillness. I was asleep when the outer door to the corridor of dungeons clanged open and aroused me. “Some poor devil,” was my thought; and my next thought was that he was surely getting his,"
Jack London,The Jacket (The Star-Rover),"as I listened to the scuffling of feet, the dull impact of blows on flesh, the sudden cries of pain, the filth of curses, and the sounds of dragging bodies. For, you see, every man was man-handled all the length of the way. Dungeon-door after dungeon-door clanged open, and body after body was thrust in, flung in, or dragged in. And continually more groups of guards arrived with more beaten convicts who still were being beaten, and more dungeon-doors were opened to receive the bleeding frames of men who were guilty of yearning after freedom. Yes, as I look back upon it, a man must be greatly a philosopher to survive the continual impact of such brutish experiences through the years and years. I am such a philosopher. I have endured eight years of their torment, and now, in the end, failing to get rid of me in all other ways, they have invoked the machinery of state to put a rope around my neck and shut off my breath by the weight of my body. Oh, I know how the experts give expert judgment that the fall through the trap breaks the victim’s neck. And the victims, like Shakespeare’s"
Jack London,The Jacket (The Star-Rover),"traveller, never return to testify to the contrary. But we who have lived in the stir know of the cases that are hushed in the prison crypts, where the victim’s necks are not broken. It is a funny thing, this hanging of a man. I have never seen a hanging, but I have been told by eye-witnesses the details of a dozen hangings so that I know what will happen to me. Standing on the trap, leg-manacled and arm-manacled, the knot against the neck, the black cap drawn, they will drop me down until the momentum of my descending weight is fetched up abruptly short by the tautening of the rope. Then the doctors will group around me, and one will relieve another in successive turns in standing on a stool, his arms passed around me to keep me from swinging like a pendulum, his ear pressed close to my chest, while he counts my fading heart-beats. Sometimes twenty minutes elapse after the trap is sprung ere the heart stops beating. Oh, trust me, they make most scientifically sure that a man is dead once they get him on a rope. I still wander aside from my narrative to ask"
Jack London,The Jacket (The Star-Rover),"a question or two of society. I have a right so to wander and so to question, for in a little while they are going to take me out and do this thing to me. If the neck of the victim be broken by the alleged shrewd arrangement of knot and noose, and by the alleged shrewd calculation of the weight of the victim and the length of slack, then why do they manacle the arms of the victim? Society, as a whole, is unable to answer this question. But I know why; so does any amateur who ever engaged in a lynching bee and saw the victim throw up his hands, clutch the rope, and ease the throttle of the noose about his neck so that he might breathe. Another question I will ask of the smug, cotton-wooled member of society, whose soul has never strayed to the red hells. Why do they put the black cap over the head and the face of the victim ere they drop him through the trap? Please remember that in a short while they will put that black cap over my head. So I have a right to ask. Do they, your"
Jack London,The Jacket (The Star-Rover),"hang-dogs, O smug citizen, do these your hang-dogs fear to gaze upon the facial horror of the horror they perpetrate for you and ours and at your behest? Please remember that I am not asking this question in the twelve-hundredth year after Christ, nor in the time of Christ, nor in the twelve-hundredth year before Christ. I, who am to be hanged this year, the nineteen-hundred-and-thirteenth after Christ, ask these questions of you who are assumably Christ’s followers, of you whose hang-dogs are going to take me out and hide my face under a black cloth because they dare not look upon the horror they do to me while I yet live. And now back to the situation in the dungeons. When the last guard departed and the outer door clanged shut, all the forty beaten, disappointed men began to talk and ask questions. But, almost immediately, roaring like a bull in order to be heard, Skysail Jack, a giant sailor of a lifer, ordered silence while a census could be taken. The dungeons were full, and dungeon by dungeon, in order of dungeons, shouted out its quota to the roll-call. Thus, every dungeon was accounted for as occupied by"
Jack London,The Jacket (The Star-Rover),"trusted convicts, so that there was no opportunity for a stool to be hidden away and listening. Of me, only, were the convicts dubious, for I was the one man who had not been in the plot. They put me through a searching examination. I could but tell them how I had just emerged from dungeon and jacket in the morning, and without rhyme or reason, so far as I could discover, had been put back in the dungeon after being out only several hours. My record as an incorrigible was in my favour, and soon they began to talk. As I lay there and listened, for the first time I learned of the break that had been a-hatching. “Who had squealed?” was their one quest, and throughout the night the quest was pursued. The quest for Cecil Winwood was vain, and the suspicion against him was general. “There’s only one thing, lads,” Skysail Jack finally said. “It’ll soon be morning, and then they’ll take us out and give us bloody hell. We were caught dead to rights with our clothes on. Winwood crossed us and squealed. They’re going to get us out one by one and mess us up."
Jack London,The Jacket (The Star-Rover),"There’s forty of us. Any lyin’s bound to be found out. So each lad, when they sweat him, just tells the truth, the whole truth, so help him God.” And there, in that dark hole of man’s inhumanity, from dungeon cell to dungeon cell, their mouths against the gratings, the two-score lifers solemnly pledged themselves before God to tell the truth. Little good did their truth-telling do them. At nine o’clock the guards, paid bravoes of the smug citizens who constitute the state, full of meat and sleep, were upon us. Not only had we had no breakfast, but we had had no water. And beaten men are prone to feverishness. I wonder, my reader, if you can glimpse or guess the faintest connotation of a man beaten—“beat up,” we prisoners call it. But no, I shall not tell you. Let it suffice to know that these beaten, feverish men lay seven hours without water. At nine the guards arrived. There were not many of them. There was no need for many, because they unlocked only one dungeon at a time. They were equipped with pick-handles—a handy tool for the “disciplining” of a helpless man. One dungeon at a time,"
Jack London,The Jacket (The Star-Rover),"and dungeon by dungeon, they messed and pulped the lifers. They were impartial. I received the same pulping as the rest. And this was merely the beginning, the preliminary to the examination each man was to undergo alone in the presence of the paid brutes of the state. It was the forecast to each man of what each man might expect in inquisition hall. I have been through most of the red hells of prison life, but, worst of all, far worse than what they intend to do with me in a short while, was the particular hell of the dungeons in the days that followed. Long Bill Hodge, the hard-bitten mountaineer, was the first man interrogated. He came back two hours later—or, rather, they conveyed him back, and threw him on the stone of his dungeon floor. They then took away Luigi Polazzo, a San Francisco hoodlum, the first native generation of Italian parentage, who jeered and sneered at them and challenged them to wreak their worst upon him. It was some time before Long Bill Hodge mastered his pain sufficiently to be coherent. “What about this dynamite?” he demanded. “Who knows anything about dynamite?” And of course nobody"
Jack London,The Jacket (The Star-Rover),"knew, although it had been the burden of the interrogation put to him. Luigi Polazzo came back in a little less than two hours, and he came back a wreck that babbled in delirium and could give no answer to the questions showered upon him along the echoing corridor of dungeons by the men who were yet to get what he had got, and who desired greatly to know what things had been done to him and what interrogations had been put to him. Twice again in the next forty-eight hours Luigi was taken out and interrogated. After that, a gibbering imbecile, he went to live in Bughouse Alley. He has a strong constitution. His shoulders are broad, his nostrils wide, his chest is deep, his blood is pure; he will continue to gibber in Bughouse Alley long after I have swung off and escaped the torment of the penitentiaries of California. Man after man was taken away, one at a time, and the wrecks of men were brought back, one by one, to rave and howl in the darkness. And as I lay there and listened to the moaning and the groaning, and all the idle chattering of pain-addled"
Jack London,The Jacket (The Star-Rover),"wits, somehow, vaguely reminiscent, it seemed to me that somewhere, some time, I had sat in a high place, callous and proud, and listened to a similar chorus of moaning and groaning. Afterwards, as you shall learn, I identified this reminiscence and knew that the moaning and the groaning was of the sweep-slaves manacled to their benches, which I heard from above, on the poop, a soldier passenger on a galley of old Rome. That was when I sailed for Alexandria, a captain of men, on my way to Jerusalem . . . but that is a story I shall tell you later. In the meanwhile . . . . CHAPTER IV. In the meanwhile obtained the horror of the dungeons, after the discovery of the plot to break prison. And never, during those eternal hours of waiting, was it absent from my consciousness that I should follow these other convicts out, endure the hells of inquisition they endured, and be brought back a wreck and flung on the stone floor of my stone-walled, iron-doored dungeon. They came for me. Ungraciously and ungently, with blow and curse, they haled me forth, and I faced Captain Jamie and Warden Atherton, themselves"
Jack London,The Jacket (The Star-Rover),"arrayed with the strength of half a dozen state-bought, tax-paid brutes of guards who lingered in the room to do any bidding. But they were not needed. “Sit down,” said Warden Atherton, indicating a stout arm-chair. I, beaten and sore, without water for a night long and a day long, faint with hunger, weak from a beating that had been added to five days in the dungeon and eighty hours in the jacket, oppressed by the calamity of human fate, apprehensive of what was to happen to me from what I had seen happen to the others—I, a wavering waif of a human man and an erstwhile professor of agronomy in a quiet college town, I hesitated to accept the invitation to sit down. Warden Atherton was a large man and a very powerful man. His hands flashed out to a grip on my shoulders. I was a straw in his strength. He lifted me clear of the floor and crashed me down in the chair. “Now,” he said, while I gasped and swallowed my pain, “tell me all about it, Standing. Spit it out—all of it, if you know what’s healthy for you.” “I don’t know anything about what"
