author,book_name,text
Arthur Conan Doyle,The Sign of the Four,"a lesson against the somewhat dogmatic tone which he occasionally assumed. He balanced the watch in his hand, gazed hard at the dial, opened the back, and examined the works, first with his naked eyes and then with a powerful convex lens. I could hardly keep from smiling at his crestfallen face when he finally snapped the case to and handed it back. “There are hardly any data,” he remarked. “The watch has been recently cleaned, which robs me of my most suggestive facts.” “You are right,” I answered. “It was cleaned before being sent to me.” In my heart I accused my companion of putting forward a most lame and impotent excuse to cover his failure. What data could he expect from an uncleaned watch? “Though unsatisfactory, my research has not been entirely barren,” he observed, staring up at the ceiling with dreamy, lack-lustre eyes. “Subject to your correction, I should judge that the watch belonged to your elder brother, who inherited it from your father.” “That you gather, no doubt, from the H. W. upon the back?” “Quite so. The W. suggests your own name. The date of the watch is nearly fifty years back, and the initials"
Arthur Conan Doyle,The Sign of the Four,"are as old as the watch: so it was made for the last generation. Jewelry usually descends to the eldest son, and he is most likely to have the same name as the father. Your father has, if I remember right, been dead many years. It has, therefore, been in the hands of your eldest brother.” “Right, so far,” said I. “Anything else?” “He was a man of untidy habits,—very untidy and careless. He was left with good prospects, but he threw away his chances, lived for some time in poverty with occasional short intervals of prosperity, and finally, taking to drink, he died. That is all I can gather.” I sprang from my chair and limped impatiently about the room with considerable bitterness in my heart. “This is unworthy of you, Holmes,” I said. “I could not have believed that you would have descended to this. You have made inquires into the history of my unhappy brother, and you now pretend to deduce this knowledge in some fanciful way. You cannot expect me to believe that you have read all this from his old watch! It is unkind, and, to speak plainly, has a touch of charlatanism in it.”"
Arthur Conan Doyle,The Sign of the Four,"“My dear doctor,” said he, kindly, “pray accept my apologies. Viewing the matter as an abstract problem, I had forgotten how personal and painful a thing it might be to you. I assure you, however, that I never even knew that you had a brother until you handed me the watch.” “Then how in the name of all that is wonderful did you get these facts? They are absolutely correct in every particular.” “Ah, that is good luck. I could only say what was the balance of probability. I did not at all expect to be so accurate.” “But it was not mere guess-work?” “No, no: I never guess. It is a shocking habit,—destructive to the logical faculty. What seems strange to you is only so because you do not follow my train of thought or observe the small facts upon which large inferences may depend. For example, I began by stating that your brother was careless. When you observe the lower part of that watch-case you notice that it is not only dinted in two places, but it is cut and marked all over from the habit of keeping other hard objects, such as coins or keys, in the"
Arthur Conan Doyle,The Sign of the Four,"same pocket. Surely it is no great feat to assume that a man who treats a fifty-guinea watch so cavalierly must be a careless man. Neither is it a very far-fetched inference that a man who inherits one article of such value is pretty well provided for in other respects.” I nodded, to show that I followed his reasoning. “It is very customary for pawnbrokers in England, when they take a watch, to scratch the number of the ticket with a pin-point upon the inside of the case. It is more handy than a label, as there is no risk of the number being lost or transposed. There are no less than four such numbers visible to my lens on the inside of this case. Inference,—that your brother was often at low water. Secondary inference,—that he had occasional bursts of prosperity, or he could not have redeemed the pledge. Finally, I ask you to look at the inner plate, which contains the key-hole. Look at the thousands of scratches all round the hole,—marks where the key has slipped. What sober man’s key could have scored those grooves? But you will never see a drunkard’s watch without them. He winds it"
Arthur Conan Doyle,The Sign of the Four,"at night, and he leaves these traces of his unsteady hand. Where is the mystery in all this?” “It is as clear as daylight,” I answered. “I regret the injustice which I did you. I should have had more faith in your marvellous faculty. May I ask whether you have any professional inquiry on foot at present?” “None. Hence the cocaine. I cannot live without brain-work. What else is there to live for? Stand at the window here. Was ever such a dreary, dismal, unprofitable world? See how the yellow fog swirls down the street and drifts across the dun-coloured houses. What could be more hopelessly prosaic and material? What is the use of having powers, doctor, when one has no field upon which to exert them? Crime is commonplace, existence is commonplace, and no qualities save those which are commonplace have any function upon earth.” I had opened my mouth to reply to this tirade, when with a crisp knock our landlady entered, bearing a card upon the brass salver. “A young lady for you, sir,” she said, addressing my companion. “Miss Mary Morstan,” he read. “Hum! I have no recollection of the name. Ask the young lady to"
Arthur Conan Doyle,The Sign of the Four,"step up, Mrs. Hudson. Don’t go, doctor. I should prefer that you remain.” Chapter II The Statement of the Case Miss Morstan entered the room with a firm step and an outward composure of manner. She was a blonde young lady, small, dainty, well gloved, and dressed in the most perfect taste. There was, however, a plainness and simplicity about her costume which bore with it a suggestion of limited means. The dress was a sombre greyish beige, untrimmed and unbraided, and she wore a small turban of the same dull hue, relieved only by a suspicion of white feather in the side. Her face had neither regularity of feature nor beauty of complexion, but her expression was sweet and amiable, and her large blue eyes were singularly spiritual and sympathetic. In an experience of women which extends over many nations and three separate continents, I have never looked upon a face which gave a clearer promise of a refined and sensitive nature. I could not but observe that as she took the seat which Sherlock Holmes placed for her, her lip trembled, her hand quivered, and she showed every sign of intense inward agitation. “I have come to you,"
Arthur Conan Doyle,The Sign of the Four,"Mr. Holmes,” she said, “because you once enabled my employer, Mrs. Cecil Forrester, to unravel a little domestic complication. She was much impressed by your kindness and skill.” “Mrs. Cecil Forrester,” he repeated thoughtfully. “I believe that I was of some slight service to her. The case, however, as I remember it, was a very simple one.” “She did not think so. But at least you cannot say the same of mine. I can hardly imagine anything more strange, more utterly inexplicable, than the situation in which I find myself.” Holmes rubbed his hands, and his eyes glistened. He leaned forward in his chair with an expression of extraordinary concentration upon his clear-cut, hawklike features. “State your case,” said he, in brisk, business tones. I felt that my position was an embarrassing one. “You will, I am sure, excuse me,” I said, rising from my chair. To my surprise, the young lady held up her gloved hand to detain me. “If your friend,” she said, “would be good enough to stop, he might be of inestimable service to me.” I relapsed into my chair. “Briefly,” she continued, “the facts are these. My father was an officer in an Indian regiment"
Arthur Conan Doyle,The Sign of the Four,"who sent me home when I was quite a child. My mother was dead, and I had no relative in England. I was placed, however, in a comfortable boarding establishment at Edinburgh, and there I remained until I was seventeen years of age. In the year 1878 my father, who was senior captain of his regiment, obtained twelve months’ leave and came home. He telegraphed to me from London that he had arrived all safe, and directed me to come down at once, giving the Langham Hotel as his address. His message, as I remember, was full of kindness and love. On reaching London I drove to the Langham, and was informed that Captain Morstan was staying there, but that he had gone out the night before and had not yet returned. I waited all day without news of him. That night, on the advice of the manager of the hotel, I communicated with the police, and next morning we advertised in all the papers. Our inquiries led to no result; and from that day to this no word has ever been heard of my unfortunate father. He came home with his heart full of hope, to find some peace,"
Arthur Conan Doyle,The Sign of the Four,"some comfort, and instead—” She put her hand to her throat, and a choking sob cut short the sentence. “The date?” asked Holmes, opening his note-book. “He disappeared upon the 3rd of December, 1878,—nearly ten years ago.” “His luggage?” “Remained at the hotel. There was nothing in it to suggest a clue,—some clothes, some books, and a considerable number of curiosities from the Andaman Islands. He had been one of the officers in charge of the convict-guard there.” “Had he any friends in town?” “Only one that we know of,—Major Sholto, of his own regiment, the 34th Bombay Infantry. The major had retired some little time before, and lived at Upper Norwood. We communicated with him, of course, but he did not even know that his brother officer was in England.” “A singular case,” remarked Holmes. “I have not yet described to you the most singular part. About six years ago—to be exact, upon the 4th of May, 1882—an advertisement appeared in the _Times_ asking for the address of Miss Mary Morstan and stating that it would be to her advantage to come forward. There was no name or address appended. I had at that time just entered the family"
Arthur Conan Doyle,The Sign of the Four,"of Mrs. Cecil Forrester in the capacity of governess. By her advice I published my address in the advertisement column. The same day there arrived through the post a small card-board box addressed to me, which I found to contain a very large and lustrous pearl. No word of writing was enclosed. Since then every year upon the same date there has always appeared a similar box, containing a similar pearl, without any clue as to the sender. They have been pronounced by an expert to be of a rare variety and of considerable value. You can see for yourselves that they are very handsome.” She opened a flat box as she spoke, and showed me six of the finest pearls that I had ever seen. “Your statement is most interesting,” said Sherlock Holmes. “Has anything else occurred to you?” “Yes, and no later than to-day. That is why I have come to you. This morning I received this letter, which you will perhaps read for yourself.” “Thank you,” said Holmes. “The envelope too, please. Postmark, London, S.W. Date, July 7. Hum! Man’s thumb-mark on corner,—probably postman. Best quality paper. Envelopes at sixpence a packet. Particular man in his stationery."
Arthur Conan Doyle,The Sign of the Four,"No address. ‘Be at the third pillar from the left outside the Lyceum Theatre to-night at seven o’clock. If you are distrustful, bring two friends. You are a wronged woman, and shall have justice. Do not bring police. If you do, all will be in vain. Your unknown friend.’ Well, really, this is a very pretty little mystery. What do you intend to do, Miss Morstan?” “That is exactly what I want to ask you.” “Then we shall most certainly go. You and I and—yes, why, Dr. Watson is the very man. Your correspondent says two friends. He and I have worked together before.” “But would he come?” she asked, with something appealing in her voice and expression. “I should be proud and happy,” said I, fervently, “if I can be of any service.” “You are both very kind,” she answered. “I have led a retired life, and have no friends whom I could appeal to. If I am here at six it will do, I suppose?” “You must not be later,” said Holmes. “There is one other point, however. Is this handwriting the same as that upon the pearl-box addresses?” “I have them here,” she answered, producing half a"
Arthur Conan Doyle,The Sign of the Four,"dozen pieces of paper. “You are certainly a model client. You have the correct intuition. Let us see, now.” He spread out the papers upon the table, and gave little darting glances from one to the other. “They are disguised hands, except the letter,” he said, presently, “but there can be no question as to the authorship. See how the irrepressible Greek _e_ will break out, and see the twirl of the final _s_. They are undoubtedly by the same person. I should not like to suggest false hopes, Miss Morstan, but is there any resemblance between this hand and that of your father?” “Nothing could be more unlike.” “I expected to hear you say so. We shall look out for you, then, at six. Pray allow me to keep the papers. I may look into the matter before then. It is only half-past three. _Au revoir_, then.” “_Au revoir_,” said our visitor, and, with a bright, kindly glance from one to the other of us, she replaced her pearl-box in her bosom and hurried away. Standing at the window, I watched her walking briskly down the street, until the grey turban and white feather were but a speck in"
Arthur Conan Doyle,The Sign of the Four,"the sombre crowd. “What a very attractive woman!” I exclaimed, turning to my companion. He had lit his pipe again, and was leaning back with drooping eyelids. “Is she?” he said, languidly. “I did not observe.” “You really are an automaton,—a calculating-machine!” I cried. “There is something positively inhuman in you at times.” He smiled gently. “It is of the first importance,” he said, “not to allow your judgment to be biased by personal qualities. A client is to me a mere unit,—a factor in a problem. The emotional qualities are antagonistic to clear reasoning. I assure you that the most winning woman I ever knew was hanged for poisoning three little children for their insurance-money, and the most repellant man of my acquaintance is a philanthropist who has spent nearly a quarter of a million upon the London poor.” “In this case, however—” “I never make exceptions. An exception disproves the rule. Have you ever had occasion to study character in handwriting? What do you make of this fellow’s scribble?” “It is legible and regular,” I answered. “A man of business habits and some force of character.” Holmes shook his head. “Look at his long letters,” he said. “They"
Arthur Conan Doyle,The Sign of the Four,"hardly rise above the common herd. That _d_ might be an _a_, and that _l_ an _e_. Men of character always differentiate their long letters, however illegibly they may write. There is vacillation in his _k_’s and self-esteem in his capitals. I am going out now. I have some few references to make. Let me recommend this book,—one of the most remarkable ever penned. It is Winwood Reade’s ‘Martyrdom of Man.’ I shall be back in an hour.” I sat in the window with the volume in my hand, but my thoughts were far from the daring speculations of the writer. My mind ran upon our late visitor,—her smiles, the deep rich tones of her voice, the strange mystery which overhung her life. If she were seventeen at the time of her father’s disappearance she must be seven-and-twenty now,—a sweet age, when youth has lost its self-consciousness and become a little sobered by experience. So I sat and mused, until such dangerous thoughts came into my head that I hurried away to my desk and plunged furiously into the latest treatise upon pathology. What was I, an army surgeon with a weak leg and a weaker banking-account, that I should"
Arthur Conan Doyle,The Sign of the Four,"dare to think of such things? She was a unit, a factor,—nothing more. If my future were black, it was better surely to face it like a man than to attempt to brighten it by mere will-o’-the-wisps of the imagination. Chapter III In Quest of a Solution It was half-past five before Holmes returned. He was bright, eager, and in excellent spirits,—a mood which in his case alternated with fits of the blackest depression. “There is no great mystery in this matter,” he said, taking the cup of tea which I had poured out for him. “The facts appear to admit of only one explanation.” “What! you have solved it already?” “Well, that would be too much to say. I have discovered a suggestive fact, that is all. It is, however, _very_ suggestive. The details are still to be added. I have just found, on consulting the back files of the _Times_, that Major Sholto, of Upper Norword, late of the 34th Bombay Infantry, died upon the 28th of April, 1882.” “I may be very obtuse, Holmes, but I fail to see what this suggests.” “No? You surprise me. Look at it in this way, then. Captain Morstan disappears. The"
Arthur Conan Doyle,The Sign of the Four,"only person in London whom he could have visited is Major Sholto. Major Sholto denies having heard that he was in London. Four years later Sholto dies. _Within a week of his death_ Captain Morstan’s daughter receives a valuable present, which is repeated from year to year, and now culminates in a letter which describes her as a wronged woman. What wrong can it refer to except this deprivation of her father? And why should the presents begin immediately after Sholto’s death, unless it is that Sholto’s heir knows something of the mystery and desires to make compensation? Have you any alternative theory which will meet the facts?” “But what a strange compensation! And how strangely made! Why, too, should he write a letter now, rather than six years ago? Again, the letter speaks of giving her justice. What justice can she have? It is too much to suppose that her father is still alive. There is no other injustice in her case that you know of.” “There are difficulties; there are certainly difficulties,” said Sherlock Holmes, pensively. “But our expedition of to-night will solve them all. Ah, here is a four-wheeler, and Miss Morstan is inside. Are you all"
Arthur Conan Doyle,The Sign of the Four,"ready? Then we had better go down, for it is a little past the hour.” I picked up my hat and my heaviest stick, but I observed that Holmes took his revolver from his drawer and slipped it into his pocket. It was clear that he thought that our night’s work might be a serious one. Miss Morstan was muffled in a dark cloak, and her sensitive face was composed, but pale. She must have been more than woman if she did not feel some uneasiness at the strange enterprise upon which we were embarking, yet her self-control was perfect, and she readily answered the few additional questions which Sherlock Holmes put to her. “Major Sholto was a very particular friend of papa’s,” she said. “His letters were full of allusions to the major. He and papa were in command of the troops at the Andaman Islands, so they were thrown a great deal together. By the way, a curious paper was found in papa’s desk which no one could understand. I don’t suppose that it is of the slightest importance, but I thought you might care to see it, so I brought it with me. It is here.” Holmes"
Arthur Conan Doyle,The Sign of the Four,"unfolded the paper carefully and smoothed it out upon his knee. He then very methodically examined it all over with his double lens. “It is paper of native Indian manufacture,” he remarked. “It has at some time been pinned to a board. The diagram upon it appears to be a plan of part of a large building with numerous halls, corridors, and passages. At one point is a small cross done in red ink, and above it is ‘3.37 from left,’ in faded pencil-writing. In the left-hand corner is a curious hieroglyphic like four crosses in a line with their arms touching. Beside it is written, in very rough and coarse characters, ‘The sign of the four,—Jonathan Small, Mahomet Singh, Abdullah Khan, Dost Akbar.’ No, I confess that I do not see how this bears upon the matter. Yet it is evidently a document of importance. It has been kept carefully in a pocket-book; for the one side is as clean as the other.” “It was in his pocket-book that we found it.” “Preserve it carefully, then, Miss Morstan, for it may prove to be of use to us. I begin to suspect that this matter may turn out to"
Arthur Conan Doyle,The Sign of the Four,"be much deeper and more subtle than I at first supposed. I must reconsider my ideas.” He leaned back in the cab, and I could see by his drawn brow and his vacant eye that he was thinking intently. Miss Morstan and I chatted in an undertone about our present expedition and its possible outcome, but our companion maintained his impenetrable reserve until the end of our journey. It was a September evening, and not yet seven o’clock, but the day had been a dreary one, and a dense drizzly fog lay low upon the great city. Mud-coloured clouds drooped sadly over the muddy streets. Down the Strand the lamps were but misty splotches of diffused light which threw a feeble circular glimmer upon the slimy pavement. The yellow glare from the shop-windows streamed out into the steamy, vaporous air, and threw a murky, shifting radiance across the crowded thoroughfare. There was, to my mind, something eerie and ghost-like in the endless procession of faces which flitted across these narrow bars of light,—sad faces and glad, haggard and merry. Like all human kind, they flitted from the gloom into the light, and so back into the gloom once more. I"
Arthur Conan Doyle,The Sign of the Four,"am not subject to impressions, but the dull, heavy evening, with the strange business upon which we were engaged, combined to make me nervous and depressed. I could see from Miss Morstan’s manner that she was suffering from the same feeling. Holmes alone could rise superior to petty influences. He held his open note-book upon his knee, and from time to time he jotted down figures and memoranda in the light of his pocket-lantern. At the Lyceum Theatre the crowds were already thick at the side-entrances. In front a continuous stream of hansoms and four-wheelers were rattling up, discharging their cargoes of shirt-fronted men and beshawled, bediamonded women. We had hardly reached the third pillar, which was our rendezvous, before a small, dark, brisk man in the dress of a coachman accosted us. “Are you the parties who come with Miss Morstan?” he asked. “I am Miss Morstan, and these two gentlemen are my friends,” said she. He bent a pair of wonderfully penetrating and questioning eyes upon us. “You will excuse me, miss,” he said with a certain dogged manner, “but I was to ask you to give me your word that neither of your companions is a police-officer.”"
Arthur Conan Doyle,The Sign of the Four,"“I give you my word on that,” she answered. He gave a shrill whistle, on which a street Arab led across a four-wheeler and opened the door. The man who had addressed us mounted to the box, while we took our places inside. We had hardly done so before the driver whipped up his horse, and we plunged away at a furious pace through the foggy streets. The situation was a curious one. We were driving to an unknown place, on an unknown errand. Yet our invitation was either a complete hoax,—which was an inconceivable hypothesis,—or else we had good reason to think that important issues might hang upon our journey. Miss Morstan’s demeanor was as resolute and collected as ever. I endeavored to cheer and amuse her by reminiscences of my adventures in Afghanistan; but, to tell the truth, I was myself so excited at our situation and so curious as to our destination that my stories were slightly involved. To this day she declares that I told her one moving anecdote as to how a musket looked into my tent at the dead of night, and how I fired a double-barrelled tiger cub at it. At first I"
Arthur Conan Doyle,The Sign of the Four,"had some idea as to the direction in which we were driving; but soon, what with our pace, the fog, and my own limited knowledge of London, I lost my bearings, and knew nothing, save that we seemed to be going a very long way. Sherlock Holmes was never at fault, however, and he muttered the names as the cab rattled through squares and in and out by tortuous by-streets. “Rochester Row,” said he. “Now Vincent Square. Now we come out on the Vauxhall Bridge Road. We are making for the Surrey side, apparently. Yes, I thought so. Now we are on the bridge. You can catch glimpses of the river.” We did indeed get a fleeting view of a stretch of the Thames with the lamps shining upon the broad, silent water; but our cab dashed on, and was soon involved in a labyrinth of streets upon the other side. “Wordsworth Road,” said my companion. “Priory Road. Lark Hall Lane. Stockwell Place. Robert Street. Cold Harbor Lane. Our quest does not appear to take us to very fashionable regions.” We had, indeed, reached a questionable and forbidding neighbourhood. Long lines of dull brick houses were only relieved by the"
Arthur Conan Doyle,The Sign of the Four,"coarse glare and tawdry brilliancy of public houses at the corner. Then came rows of two-storied villas each with a fronting of miniature garden, and then again interminable lines of new staring brick buildings,—the monster tentacles which the giant city was throwing out into the country. At last the cab drew up at the third house in a new terrace. None of the other houses were inhabited, and that at which we stopped was as dark as its neighbours, save for a single glimmer in the kitchen window. On our knocking, however, the door was instantly thrown open by a Hindoo servant clad in a yellow turban, white loose-fitting clothes, and a yellow sash. There was something strangely incongruous in this Oriental figure framed in the commonplace doorway of a third-rate suburban dwelling-house. “The Sahib awaits you,” said he, and even as he spoke there came a high piping voice from some inner room. “Show them in to me, khitmutgar,” it cried. “Show them straight in to me.” Chapter IV The Story of the Bald-Headed Man We followed the Indian down a sordid and common passage, ill-lit and worse furnished, until he came to a door upon the right, which"
Arthur Conan Doyle,The Sign of the Four,"he threw open. A blaze of yellow light streamed out upon us, and in the centre of the glare there stood a small man with a very high head, a bristle of red hair all round the fringe of it, and a bald, shining scalp which shot out from among it like a mountain-peak from fir-trees. He writhed his hands together as he stood, and his features were in a perpetual jerk, now smiling, now scowling, but never for an instant in repose. Nature had given him a pendulous lip, and a too visible line of yellow and irregular teeth, which he strove feebly to conceal by constantly passing his hand over the lower part of his face. In spite of his obtrusive baldness, he gave the impression of youth. In point of fact he had just turned his thirtieth year. “Your servant, Miss Morstan,” he kept repeating, in a thin, high voice. “Your servant, gentlemen. Pray step into my little sanctum. A small place, miss, but furnished to my own liking. An oasis of art in the howling desert of South London.” We were all astonished by the appearance of the apartment into which he invited us. In that"
Arthur Conan Doyle,The Sign of the Four,"sorry house it looked as out of place as a diamond of the first water in a setting of brass. The richest and glossiest of curtains and tapestries draped the walls, looped back here and there to expose some richly-mounted painting or Oriental vase. The carpet was of amber-and-black, so soft and so thick that the foot sank pleasantly into it, as into a bed of moss. Two great tiger-skins thrown athwart it increased the suggestion of Eastern luxury, as did a huge hookah which stood upon a mat in the corner. A lamp in the fashion of a silver dove was hung from an almost invisible golden wire in the centre of the room. As it burned it filled the air with a subtle and aromatic odour. “Mr. Thaddeus Sholto,” said the little man, still jerking and smiling. “That is my name. You are Miss Morstan, of course. And these gentlemen—” “This is Mr. Sherlock Holmes, and this is Dr. Watson.” “A doctor, eh?” cried he, much excited. “Have you your stethoscope? Might I ask you—would you have the kindness? I have grave doubts as to my mitral valve, if you would be so very good. The aortic I"
